state,abbr,date,year,month,pulse_difficulty_expenses_pct,pulse_food_insufficient_pct,pulse_behind_on_housing_pct,ght_financial_abs,ght_food_abs,ght_housing_abs,gt_financial_rel,gt_food_rel,gt_housing_rel,unemployment_rate,ui_initial_claims,poverty_rate,rent_burden_pct,hpi_change,usda_food_insecurity_3yr_avg
Virginia,VA,2024-06-01,2024,6,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-07-01,2024,7,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-08-01,2024,8,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-09-01,2024,9,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-10-01,2024,10,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-11-01,2024,11,,,,,,,,,,,,,,,12.4
Virginia,VA,2024-12-01,2024,12,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-01-01,2025,1,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-02-01,2025,2,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-03-01,2025,3,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-04-01,2025,4,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-05-01,2025,5,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-06-01,2025,6,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-07-01,2025,7,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-08-01,2025,8,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-09-01,2025,9,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-10-01,2025,10,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-11-01,2025,11,,,,,,,,,,,,,,,12.4
Virginia,VA,2025-12-01,2025,12,,,,,,,,,,,,,,,12.4
Virginia,VA,2026-01-01,2026,1,,,,,,,,,,,,,,,12.4
Virginia,VA,2026-02-01,2026,2,,,,,,,,,,,,,,,12.4
Virginia,VA,2026-03-01,2026,3,,,,,,,,,,,,,,,12.4
Virginia,VA,2026-04-01,2026,4,,,,,,,,,,,,,,,12.4
Virginia,VA,2026-05-01,2026,5,,,,,,,,,,,,,,,12.4
Virginia,VA,2026-06-01,2026,6,,,,,,,,,,,,,,,12.4
Washington,WA,2022-01-01,2022,1,,,,,,,,,,,,,,,11.0
Washington,WA,2022-02-01,2022,2,,,,,,,,,,,,,,,11.0
Washington,WA,2022-03-01,2022,3,,,,,,,,,,,,,,,11.0
Washington,WA,2022-04-01,2022,4,,,,,,,,,,,,,,,11.0
Washington,WA,2022-05-01,2022,5,,,,,,,,,,,,,,,11.0
Washington,WA,2022-06-01,2022,6,,,,,,,,,,,,,,,11.0
Washington,WA,2022-07-01,2022,7,,,,,,,,,,,,,,,11.0
Washington,WA,2022-08-01,2022,8,,,,,,,,,,,,,,,11.0
Washington,WA,2022-09-01,2022,9,,,,,,,,,,,,,,,11.0
Washington,WA,2022-10-01,2022,10,,,,,,,,,,,,,,,11.0
Washington,WA,2022-11-01,2022,11,,,,,,,,,,,,,,,11.0
Washington,WA,2022-12-01,2022,12,,,,,,,,,,,,,,,11.0
Washington,WA,2023-01-01,2023,1,,,,,,,,,,,,,,,11.0
Washington,WA,2023-02-01,2023,2,,,,,,,,,,,,,,,11.0
Washington,WA,2023-03-01,2023,3,,,,,,,,,,,,,,,11.0
Washington,WA,2023-04-01,2023,4,,,,,,,,,,,,,,,11.0
Washington,WA,2023-05-01,2023,5,,,,,,,,,,,,,,,11.0
Washington,WA,2023-06-01,2023,6,,,,,,,,,,,,,,,11.0
Washington,WA,2023-07-01,2023,7,,,,,,,,,,,,,,,11.0
Washington,WA,2023-08-01,2023,8,,,,,,,,,,,,,,,11.0
Washington,WA,2023-09-01,2023,9,,,,,,,,,,,,,,,11.0
Washington,WA,2023-10-01,2023,10,,,,,,,,,,,,,,,11.0
Washington,WA,2023-11-01,2023,11,,,,,,,,,,,,,,,11.0
Washington,WA,2023-12-01,2023,12,,,,,,,,,,,,,,,11.0
Washington,WA,2024-01-01,2024,1,,,,,,,,,,,,,,,11.0
Washington,WA,2024-02-01,2024,2,,,,,,,,,,,,,,,11.0
Washington,WA,2024-03-01,2024,3,,,,,,,,,,,,,,,11.0
Washington,WA,2024-04-01,2024,4,,,,,,,,,,,,,,,11.0
Washington,WA,2024-05-01,2024,5,,,,,,,,,,,,,,,11.0
Washington,WA,2024-06-01,2024,6,,,,,,,,,,,,,,,11.0
Washington,WA,2024-07-01,2024,7,,,,,,,,,,,,,,,11.0
Washington,WA,2024-08-01,2024,8,,,,,,,,,,,,,,,11.0
Washington,WA,2024-09-01,2024,9,,,,,,,,,,,,,,,11.0
Washington,WA,2024-10-01,2024,10,,,,,,,,,,,,,,,11.0
Washington,WA,2024-11-01,2024,11,,,,,,,,,,,,,,,11.0
Washington,WA,2024-12-01,2024,12,,,,,,,,,,,,,,,11.0
Washington,WA,2025-01-01,2025,1,,,,,,,,,,,,,,,11.0
Washington,WA,2025-02-01,2025,2,,,,,,,,,,,,,,,11.0
Washington,WA,2025-03-01,2025,3,,,,,,,,,,,,,,,11.0
Washington,WA,2025-04-01,2025,4,,,,,,,,,,,,,,,11.0
Washington,WA,2025-05-01,2025,5,,,,,,,,,,,,,,,11.0
Washington,WA,2025-06-01,2025,6,,,,,,,,,,,,,,,11.0
Washington,WA,2025-07-01,2025,7,,,,,,,,,,,,,,,11.0
Washington,WA,2025-08-01,2025,8,,,,,,,,,,,,,,,11.0
Washington,WA,2025-09-01,2025,9,,,,,,,,,,,,,,,11.0
Washington,WA,2025-10-01,2025,10,,,,,,,,,,,,,,,11.0
Washington,WA,2025-11-01,2025,11,,,,,,,,,,,,,,,11.0
Washington,WA,2025-12-01,2025,12,,,,,,,,,,,,,,,11.0
Washington,WA,2026-01-01,2026,1,,,,,,,,,,,,,,,11.0
Washington,WA,2026-02-01,2026,2,,,,,,,,,,,,,,,11.0
Washington,WA,2026-03-01,2026,3,,,,,,,,,,,,,,,11.0
Washington,WA,2026-04-01,2026,4,,,,,,,,,,,,,,,11.0
Washington,WA,2026-05-01,2026,5,,,,,,,,,,,,,,,11.0
Washington,WA,2026-06-01,2026,6,,,,,,,,,,,,,,,11.0
West Virginia,WV,2022-01-01,2022,1,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-02-01,2022,2,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-03-01,2022,3,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-04-01,2022,4,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-05-01,2022,5,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-06-01,2022,6,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-07-01,2022,7,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-08-01,2022,8,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-09-01,2022,9,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-10-01,2022,10,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-11-01,2022,11,,,,,,,,,,,,,,,14.1
West Virginia,WV,2022-12-01,2022,12,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-01-01,2023,1,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-02-01,2023,2,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-03-01,2023,3,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-04-01,2023,4,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-05-01,2023,5,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-06-01,2023,6,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-07-01,2023,7,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-08-01,2023,8,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-09-01,2023,9,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-10-01,2023,10,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-11-01,2023,11,,,,,,,,,,,,,,,14.1
West Virginia,WV,2023-12-01,2023,12,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-01-01,2024,1,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-02-01,2024,2,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-03-01,2024,3,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-04-01,2024,4,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-05-01,2024,5,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-06-01,2024,6,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-07-01,2024,7,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-08-01,2024,8,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-09-01,2024,9,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-10-01,2024,10,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-11-01,2024,11,,,,,,,,,,,,,,,14.1
West Virginia,WV,2024-12-01,2024,12,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-01-01,2025,1,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-02-01,2025,2,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-03-01,2025,3,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-04-01,2025,4,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-05-01,2025,5,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-06-01,2025,6,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-07-01,2025,7,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-08-01,2025,8,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-09-01,2025,9,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-10-01,2025,10,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-11-01,2025,11,,,,,,,,,,,,,,,14.1
West Virginia,WV,2025-12-01,2025,12,,,,,,,,,,,,,,,14.1
West Virginia,WV,2026-01-01,2026,1,,,,,,,,,,,,,,,14.1
West Virginia,WV,2026-02-01,2026,2,,,,,,,,,,,,,,,14.1
West Virginia,WV,2026-03-01,2026,3,,,,,,,,,,,,,,,14.1
West Virginia,WV,2026-04-01,2026,4,,,,,,,,,,,,,,,14.1
West Virginia,WV,2026-05-01,2026,5,,,,,,,,,,,,,,,14.1
West Virginia,WV,2026-06-01,2026,6,,,,,,,,,,,,,,,14.1
Wisconsin,WI,2022-01-01,2022,1,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-02-01,2022,2,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-03-01,2022,3,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-04-01,2022,4,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-05-01,2022,5,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-06-01,2022,6,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-07-01,2022,7,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-08-01,2022,8,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-09-01,2022,9,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-10-01,2022,10,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-11-01,2022,11,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2022-12-01,2022,12,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-01-01,2023,1,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-02-01,2023,2,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-03-01,2023,3,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-04-01,2023,4,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-05-01,2023,5,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-06-01,2023,6,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-07-01,2023,7,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-08-01,2023,8,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-09-01,2023,9,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-10-01,2023,10,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-11-01,2023,11,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2023-12-01,2023,12,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-01-01,2024,1,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-02-01,2024,2,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-03-01,2024,3,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-04-01,2024,4,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-05-01,2024,5,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-06-01,2024,6,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-07-01,2024,7,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-08-01,2024,8,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-09-01,2024,9,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-10-01,2024,10,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-11-01,2024,11,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2024-12-01,2024,12,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-01-01,2025,1,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-02-01,2025,2,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-03-01,2025,3,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-04-01,2025,4,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-05-01,2025,5,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-06-01,2025,6,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-07-01,2025,7,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-08-01,2025,8,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-09-01,2025,9,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-10-01,2025,10,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-11-01,2025,11,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2025-12-01,2025,12,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2026-01-01,2026,1,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2026-02-01,2026,2,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2026-03-01,2026,3,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2026-04-01,2026,4,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2026-05-01,2026,5,,,,,,,,,,,,,,,12.0
Wisconsin,WI,2026-06-01,2026,6,,,,,,,,,,,,,,,12.0
Wyoming,WY,2022-01-01,2022,1,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-02-01,2022,2,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-03-01,2022,3,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-04-01,2022,4,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-05-01,2022,5,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-06-01,2022,6,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-07-01,2022,7,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-08-01,2022,8,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-09-01,2022,9,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-10-01,2022,10,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-11-01,2022,11,,,,,,,,,,,,,,,15.6
Wyoming,WY,2022-12-01,2022,12,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-01-01,2023,1,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-02-01,2023,2,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-03-01,2023,3,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-04-01,2023,4,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-05-01,2023,5,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-06-01,2023,6,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-07-01,2023,7,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-08-01,2023,8,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-09-01,2023,9,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-10-01,2023,10,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-11-01,2023,11,,,,,,,,,,,,,,,15.6
Wyoming,WY,2023-12-01,2023,12,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-01-01,2024,1,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-02-01,2024,2,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-03-01,2024,3,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-04-01,2024,4,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-05-01,2024,5,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-06-01,2024,6,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-07-01,2024,7,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-08-01,2024,8,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-09-01,2024,9,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-10-01,2024,10,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-11-01,2024,11,,,,,,,,,,,,,,,15.6
Wyoming,WY,2024-12-01,2024,12,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-01-01,2025,1,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-02-01,2025,2,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-03-01,2025,3,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-04-01,2025,4,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-05-01,2025,5,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-06-01,2025,6,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-07-01,2025,7,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-08-01,2025,8,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-09-01,2025,9,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-10-01,2025,10,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-11-01,2025,11,,,,,,,,,,,,,,,15.6
Wyoming,WY,2025-12-01,2025,12,,,,,,,,,,,,,,,15.6
Wyoming,WY,2026-01-01,2026,1,,,,,,,,,,,,,,,15.6
Wyoming,WY,2026-02-01,2026,2,,,,,,,,,,,,,,,15.6
Wyoming,WY,2026-03-01,2026,3,,,,,,,,,,,,,,,15.6
Wyoming,WY,2026-04-01,2026,4,,,,,,,,,,,,,,,15.6
Wyoming,WY,2026-05-01,2026,5,,,,,,,,,,,,,,,15.6
Wyoming,WY,2026-06-01,2026,6,,,,,,,,,,,,,,,15.6
